16157	538566.7	B	86616
16158	538600.0	B	82088
16159	538633.3	B	192
16164	538800.0	P	218640
16161	538700.0	B	90680
16162	538733.3	B	110648
16163	538766.7	B	105616
16168	538933.3	P	189856
16165	538833.3	B	216
16166	538866.7	B	92696
16167	538900.0	B	91640
16172	539066.7	P	177088
16169	538966.7	B	82520
16170	539000.0	B	82336
16171	539033.3	B	192
16176	539200.0	I	171696
16173	539100.0	B	99256
16174	539133.3	B	102144
16175	539166.7	B	85152
16180	539333.3	P	162440
16177	539233.3	B	208
16178	539266.7	B	81176
16179	539300.0	B	82840
16184	539466.7	P	153960
16181	539366.7	B	73224
16182	539400.0	B	73224
16183	539433.3	B	74600
16188	539600.0	P	180824
16185	539500.0	B	85080
16186	539533.3	B	85080
16187	539566.7	B	84800
16192	539733.3	I	138256
16189	539633.3	B	71992
16190	539666.7	B	80840
16191	539700.0	B	192
16196	539866.7	P	182376
16193	539766.7	B	80856
16194	539800.0	B	79384
16195	539833.3	B	80088
16200	540000.0	P	162696
16197	539900.0	B	208
16198	539933.3	B	54824
16199	539966.7	B	200
16204	540133.3	P	165544
16201	540033.3	B	74280
16202	540066.7	B	76376
16203	540100.0	B	68464
16208	540266.7	I	123920
16205	540166.7	B	208
16206	540200.0	B	56560
16207	540233.3	B	60008
16212	540400.0	P	147392
16209	540300.0	B	62280
16210	540333.3	B	62280
16211	540366.7	B	64544
16216	540533.3	P	152608
16213	540433.3	B	64296
16214	540466.7	B	66744
16215	540500.0	B	66744
16220	540666.7	P	168200
16217	540566.7	B	70616
16218	540600.0	B	76096
16219	540633.3	B	200
16224	540800.0	I	178336
16221	540700.0	B	89800
16222	540733.3	B	94464
16223	540766.7	B	96104
16228	540933.3	P	203952
16225	540833.3	B	216
16226	540866.7	B	95432
16227	540900.0	B	101944
16232	541066.7	P	211496
16229	540966.7	B	109240
16230	541000.0	B	109240
16231	541033.3	B	107624
16236	541200.0	P	181696
16233	541100.0	B	90784
16234	541133.3	B	89256
16235	541166.7	B	89256
16240	541333.3	I	185256
16237	541233.3	B	79448
16238	541266.7	B	82592
16239	541300.0	B	184
16244	541466.7	P	193840
16241	541366.7	B	84792
16242	541400.0	B	90256
16243	541433.3	B	79248
16248	541600.0	P	157376
16245	541500.0	B	176
16246	541533.3	B	64496
16247	541566.7	B	67776
16252	541733.3	P	146256
16249	541633.3	B	58144
16250	541666.7	B	58144
16251	541700.0	B	65216
16256	541866.7	I	155632
16253	541766.7	B	65304
16254	541800.0	B	55960
16255	541833.3	B	55960
16260	542000.0	P	141120
16257	541900.0	B	48048
16258	541933.3	B	53592
16259	541966.7	B	200
16264	542133.3	P	124744
16261	542033.3	B	46880
16262	542066.7	B	50456
16263	542100.0	B	42928
16268	542266.7	P	113400
16265	542166.7	B	192
16266	542200.0	B	40904
16267	542233.3	B	43448
16272	542400.0	I	139760
16269	542300.0	B	35344
16270	542333.3	B	35344
16271	542366.7	B	44352
16276	542533.3	P	104336
16273	542433.3	B	41168
16274	542466.7	B	36528
16275	542500.0	B	36528
16280	542666.7	P	107456
16277	542566.7	B	39624
16278	542600.0	B	44656
16279	542633.3	B	208
16284	542800.0	P	144520
16281	542700.0	B	54904
16282	542733.3	B	51360
16283	542766.7	B	54024
16288	542933.3	I	163520
16285	542833.3	B	208
16286	542866.7	B	52656
16287	542900.0	B	49512
16292	543066.7	P	148464
16289	542966.7	B	58720
16290	543000.0	B	58720
16291	543033.3	B	58312
16296	543200.0	P	145448
16293	543100.0	B	54440
16294	543133.3	B	54336
16295	543166.7	B	54336
16300	543333.3	P	135280
16297	543233.3	B	56768
16298	543266.7	B	55120
16299	543300.0	B	192
16304	543466.7	I	178088
16301	543366.7	B	62912
16302	543400.0	B	74840
16303	543433.3	B	68984
16308	543600.0	P	142312
16305	543500.0	B	160
16306	543533.3	B	60408
16307	543566.7	B	59936
16312	543733.3	P	137864
16309	543633.3	B	57952
16310	543666.7	B	57952
16311	543700.0	B	54904
16316	543866.7	P	135504
16313	543766.7	B	62424
16314	543800.0	B	61088
16315	543833.3	B	61088
16320	544000.0	I	171856
16317	543900.0	B	55744
16318	543933.3	B	62880
16319	543966.7	B	192
16324	544133.3	P	155408
16321	544033.3	B	72008
16322	544066.7	B	62112
16323	544100.0	B	58504
16328	544266.7	P	142240
16325	544166.7	B	176
16326	544200.0	B	54016
16327	544233.3	B	58240
16332	544400.0	P	142936
16329	544300.0	B	67288
16330	544333.3	B	67288
16331	544366.7	B	62360
16336	544533.3	I	150832
16333	544433.3	B	70736
16334	544466.7	B	65504
16335	544500.0	B	65504
16340	544666.7	P	145656
16337	544566.7	B	58440
16338	544600.0	B	64192
16339	544633.3	B	176
16344	544800.0	P	149200
16341	544700.0	B	56776
16342	544733.3	B	63800
16343	544766.7	B	54880
16348	544933.3	P	156568
16345	544833.3	B	192
16346	544866.7	B	58344
16347	544900.0	B	60872
16352	545066.7	I	126424
16349	544966.7	B	60400
16350	545000.0	B	60400
16351	545033.3	B	51320
16356	545200.0	P	130904
16353	545100.0	B	51576
16354	545133.3	B	60184
16355	545166.7	B	60184
16360	545333.3	P	135848
16357	545233.3	B	45960
16358	545266.7	B	56952
16359	545300.0	B	51392
16364	545466.7	P	139656
16361	545366.7	B	192
16362	545400.0	B	53200
16363	545433.3	B	51232
16368	545600.0	I	156448
16365	545500.0	B	208
16366	545533.3	B	69776
16367	545566.7	B	59008
16372	545733.3	P	145816
16369	545633.3	B	60936
16370	545666.7	B	60936
16371	545700.0	B	58392
16376	545866.7	P	146072
16373	545766.7	B	54800
16374	545800.0	B	57384
16375	545833.3	B	57384
16380	546000.0	P	192288
16377	545900.0	B	82680
16378	545933.3	B	82616
16379	545966.7	B	62456
16384	546133.3	I	137840
16381	546033.3	B	78480
16382	546066.7	B	78480
16383	546100.0	B	79360
16388	546266.7	P	142912
16385	546166.7	B	67120
16386	546200.0	B	67120
16387	546233.3	B	59360
16392	546400.0	P	144696
16389	546300.0	B	67640
16390	546333.3	B	67640
16391	546366.7	B	67960
16396	546533.3	P	136256
16393	546433.3	B	39328
16394	546466.7	B	28848
16395	546500.0	B	192
16400	546666.7	I	227568
16397	546566.7	B	32624
16398	546600.0	B	37816
16399	546633.3	B	113456
16404	546800.0	P	201112
16401	546700.0	B	104664
16402	546733.3	B	97512
16403	546766.7	B	97512
16408	546933.3	P	192152
16405	546833.3	B	102760
16406	546866.7	B	102760
16407	546900.0	B	94872
16412	547066.7	P	180808
16409	546966.7	B	94616
16410	547000.0	B	91112
16411	547033.3	B	91112
16416	547200.0	I	213368
16413	547100.0	B	90600
16414	547133.3	B	90600
16415	547166.7	B	87016
16420	547333.3	P	186880
16417	547233.3	B	92856
16418	547266.7	B	97304
16419	547300.0	B	192
16424	547466.7	P	188720
16421	547366.7	B	102008
16422	547400.0	B	102808
16423	547433.3	B	103304
16428	547600.0	P	186520
16425	547500.0	B	94104
16426	547533.3	B	94104
16427	547566.7	B	95960
16432	547733.3	I	206752
16429	547633.3	B	208
16430	547666.7	B	84912
16431	547700.0	B	94576
16436	547866.7	P	169816
16433	547766.7	B	84576
16434	547800.0	B	87864
16435	547833.3	B	87864
16440	548000.0	P	165912
16437	547900.0	B	80088
16438	547933.3	B	83472
16439	547966.7	B	80864
16444	548133.3	P	143272
16441	548033.3	B	160
16442	548066.7	B	64720
16443	548100.0	B	184
16448	548266.7	I	192336
16445	548166.7	B	71992
16446	548200.0	B	74488
16447	548233.3	B	71656
16452	548400.0	P	148112
16449	548300.0	B	63136
16450	548333.3	B	63136
16451	548366.7	B	65704
16456	548533.3	P	142768
16453	548433.3	B	56728
16454	548466.7	B	56280
16455	548500.0	B	200
16460	548666.7	P	157288
16457	548566.7	B	55088
16458	548600.0	B	59320
16459	548633.3	B	59320
16464	548800.0	I	163744
16461	548700.0	B	65504
16462	548733.3	B	65048
16463	548766.7	B	57768
16468	548933.3	P	129224
16465	548833.3	B	216
16466	548866.7	B	59024
16467	548900.0	B	53992
16472	549066.7	P	133488
16469	548966.7	B	57696
16470	549000.0	B	54656
16471	549033.3	B	54656
16476	549200.0	P	138080
16473	549100.0	B	61296
16474	549133.3	B	61296
16475	549166.7	B	55936
16480	549333.3	I	162336
16477	549233.3	B	55640
16478	549266.7	B	44072
16479	549300.0	B	192
16484	549466.7	P	124112
16481	549366.7	B	63648
16482	549400.0	B	58760
16483	549433.3	B	56392
16488	549600.0	P	124472
16485	549500.0	B	52152
16486	549533.3	B	52152
16487	549566.7	B	50704
16492	549733.3	P	123248
16489	549633.3	B	208
16490	549666.7	B	52520
16491	549700.0	B	46640
16496	549866.7	I	164344
16493	549766.7	B	45480
16494	549800.0	B	48160
16495	549833.3	B	48160
16500	550000.0	P	122376
16497	549900.0	B	40048
16498	549933.3	B	48056
16499	549966.7	B	47520
16504	550133.3	P	102608
16501	550033.3	B	168
16502	550066.7	B	42576
16503	550100.0	B	184
16508	550266.7	P	122032
16505	550166.7	B	50744
16506	550200.0	B	48168
16507	550233.3	B	43896
16512	550400.0	I	172112
16509	550300.0	B	27424
16510	550333.3	B	27424
16511	550366.7	B	21904
16516	550533.3	P	81552
16513	550433.3	B	18088
16514	550466.7	B	28784
16515	550500.0	B	192
16520	550666.7	P	104160
16517	550566.7	B	20272
16518	550600.0	B	12480
16519	550633.3	B	12480
16524	550800.0	P	90216
16521	550700.0	B	10896
16522	550733.3	B	17008
16523	550766.7	B	10360
16528	550933.3	I	174512
16525	550833.3	B	672
16526	550866.7	B	13000
16527	550900.0	B	9672
16532	551066.7	P	82392
16529	550966.7	B	10152
16530	551000.0	B	9712
16531	551033.3	B	9712
16536	551200.0	P	87904
16533	551100.0	B	18144
16534	551133.3	B	18144
16535	551166.7	B	5416
16540	551333.3	P	79152
16537	551233.3	B	4360
16538	551266.7	B	8736
16539	551300.0	B	192
16544	551466.7	I	174160
16541	551366.7	B	12992
16542	551400.0	B	6568
16543	551433.3	B	7072
16548	551600.0	P	77056
16545	551500.0	B	12776
16546	551533.3	B	12776
16547	551566.7	B	12680
16552	551733.3	P	81144
16549	551633.3	B	216
16550	551666.7	B	12456
16551	551700.0	B	13520
16556	551866.7	P	85408
16553	551766.7	B	12136
16554	551800.0	B	13712
16555	551833.3	B	13712
16560	552000.0	I	172400
16557	551900.0	B	12696
16558	551933.3	B	13632
16559	551966.7	B	14576
16564	552133.3	P	61472
16561	552033.3	B	176
16562	552066.7	B	7496
16563	552100.0	B	248
16568	552266.7	P	80808
16565	552166.7	B	12016
16566	552200.0	B	20312
16567	552233.3	B	13192
16572	552400.0	P	66176
16569	552300.0	B	14440
16570	552333.3	B	14440
16571	552366.7	B	8032
16576	552533.3	I	170632
16573	552433.3	B	8344
16574	552466.7	B	9880
16575	552500.0	B	168
16580	552666.7	P	97392
16577	552566.7	B	12752
16578	552600.0	B	15104
16579	552633.3	B	15104
16584	552800.0	P	78872
16581	552700.0	B	16936
16582	552733.3	B	12432
16583	552766.7	B	11256
16588	552933.3	P	80936
16585	552833.3	B	160
16586	552866.7	B	17600
16587	552900.0	B	16312
16592	553066.7	I	169504
16589	552966.7	B	17784
16590	553000.0	B	16512
16591	553033.3	B	16512
16596	553200.0	P	91728
16593	553100.0	B	18648
16594	553133.3	B	18648
16595	553166.7	B	18480
16600	553333.3	P	86728
16597	553233.3	B	24400
16598	553266.7	B	22040
16599	553300.0	B	192
16604	553466.7	P	90376
16601	553366.7	B	19464
16602	553400.0	B	19544
16603	553433.3	B	17464
16608	553600.0	I	171448
16605	553500.0	B	22960
16606	553533.3	B	22960
16607	553566.7	B	30032
16612	553733.3	P	84024
16609	553633.3	B	192
16610	553666.7	B	15488
16611	553700.0	B	22320
16616	553866.7	P	81088
16613	553766.7	B	14880
16614	553800.0	B	20592
16615	553833.3	B	176
16620	554000.0	P	86752
16617	553900.0	B	19032
16618	553933.3	B	16848
16619	553966.7	B	14056
16624	554133.3	I	170152
16621	554033.3	B	1568
16622	554066.7	B	13624
16623	554100.0	B	208
16628	554266.7	P	183800
16625	554166.7	B	9248
16626	554200.0	B	24104
16627	554233.3	B	29776
16632	554400.0	P	91640
16629	554300.0	B	31208
16630	554333.3	B	28816
16631	554366.7	B	28816
16636	554533.3	P	90168
16633	554433.3	B	29592
16634	554466.7	B	33408
16635	554500.0	B	31680
16640	554666.7	I	116848
16637	554566.7	B	440
16638	554600.0	B	34000
16639	554633.3	B	29384
16644	554800.0	P	90616
16641	554700.0	B	30784
16642	554733.3	B	28952
16643	554766.7	B	28952
16648	554933.3	P	90088
16645	554833.3	B	32768
16646	554866.7	B	32768
16647	554900.0	B	32336
16652	555066.7	P	94840
16649	554966.7	B	35824
16650	555000.0	B	35560
16651	555033.3	B	208
16656	555200.0	I	127440
16653	555100.0	B	43680
16654	555133.3	B	46272
16655	555166.7	B	44672
16660	555333.3	P	98200
16657	555233.3	B	37912
16658	555266.7	B	37912
16659	555300.0	B	41112
16664	555466.7	P	111152
16661	555366.7	B	456
16662	555400.0	B	39792
16663	555433.3	B	47312
16668	555600.0	P	117752
16665	555500.0	B	46432
16666	555533.3	B	50768
16667	555566.7	B	50768
16672	555733.3	I	156232
16669	555633.3	B	57904
16670	555666.7	B	60384
16671	555700.0	B	53728
16676	555866.7	P	107280
16673	555766.7	B	160
16674	555800.0	B	40416
16675	555833.3	B	536
16680	556000.0	P	136488
16677	555900.0	B	54096
16678	555933.3	B	61016
16679	555966.7	B	57192
16684	556133.3	P	132200
16681	556033.3	B	47032
16682	556066.7	B	47032
16683	556100.0	B	52400
16688	556266.7	I	138936
16685	556166.7	B	54296
16686	556200.0	B	50664
16687	556233.3	B	192
16692	556400.0	P	110240
16689	556300.0	B	40216
16690	556333.3	B	41240
16691	556366.7	B	41240
16696	556533.3	P	123328
16693	556433.3	B	48664
16694	556466.7	B	54776
16695	556500.0	B	46872
16700	556666.7	P	111480
16697	556566.7	B	208
16698	556600.0	B	45528
16699	556633.3	B	43856
16704	556800.0	I	124904
16701	556700.0	B	42656
16702	556733.3	B	39648
16703	556766.7	B	39648
16708	556933.3	P	97552
16705	556833.3	B	42168
16706	556866.7	B	42168
16707	556900.0	B	39368
16712	557066.7	P	100472
16709	556966.7	B	40496
16710	557000.0	B	39408
16711	557033.3	B	264
16716	557200.0	P	108304
16713	557100.0	B	46416
16714	557133.3	B	50056
16715	557166.7	B	41632
16720	557333.3	I	106776
16717	557233.3	B	35488
16718	557266.7	B	35488
16719	557300.0	B	33984
16724	557466.7	P	88568
16721	557366.7	B	200
16722	557400.0	B	29400
16723	557433.3	B	34504
16728	557600.0	P	108232
16725	557500.0	B	38080
16726	557533.3	B	38864
16727	557566.7	B	38864
16732	557733.3	P	114712
16729	557633.3	B	42752
16730	557666.7	B	48872
16731	557700.0	B	40832
16736	557866.7	I	119992
16733	557766.7	B	392
16734	557800.0	B	32632
16735	557833.3	B	192
16740	558000.0	P	145656
16737	557900.0	B	52936
16738	557933.3	B	62200
16739	557966.7	B	62240
16744	558133.3	P	128936
16741	558033.3	B	58776
16742	558066.7	B	58776
16743	558100.0	B	57800
16748	558266.7	P	127744
16745	558166.7	B	48792
16746	558200.0	B	46344
16747	558233.3	B	192
16752	558400.0	I	131736
16749	558300.0	B	38512
16750	558333.3	B	38480
16751	558366.7	B	38480
16756	558533.3	P	116520
16753	558433.3	B	41376
16754	558466.7	B	47544
16755	558500.0	B	45640
16760	558666.7	P	122008
16757	558566.7	B	208
16758	558600.0	B	49928
16759	558633.3	B	46888
16764	558800.0	P	116112
16761	558700.0	B	49304
16762	558733.3	B	44856
16763	558766.7	B	44856
16768	558933.3	I	136096
16765	558833.3	B	44120
16766	558866.7	B	44120
16767	558900.0	B	42152
16772	559066.7	P	117320
16769	558966.7	B	46152
16770	559000.0	B	48736
16771	559033.3	B	192
16776	559200.0	P	133024
16773	559100.0	B	58784
16774	559133.3	B	58952
16775	559166.7	B	57256
16780	559333.3	P	102944
16777	559233.3	B	43160
16778	559266.7	B	43160
16779	559300.0	B	40160
16784	559466.7	I	131960
16781	559366.7	B	440
16782	559400.0	B	38872
16783	559433.3	B	40976
16788	559600.0	P	113152
16785	559500.0	B	46000
16786	559533.3	B	47800
16787	559566.7	B	47800
16792	559733.3	P	125160
16789	559633.3	B	47576
16790	559666.7	B	51968
16791	559700.0	B	46872
16796	559866.7	P	92512
16793	559766.7	B	248
16794	559800.0	B	35504
16795	559833.3	B	232
16800	560000.0	I	123992
16797	559900.0	B	40336
16798	559933.3	B	45992
16799	559966.7	B	41808
16804	560133.3	P	107168
16801	560033.3	B	41240
16802	560066.7	B	41240
16803	560100.0	B	42080
16808	560266.7	P	105816
16805	560166.7	B	38696
16806	560200.0	B	38304
16807	560233.3	B	240
16812	560400.0	P	93536
16809	560300.0	B	35112
16810	560333.3	B	33800
16811	560366.7	B	33800
16816	560533.3	I	100840
16813	560433.3	B	34224
16814	560466.7	B	39696
16815	560500.0	B	34112
16820	560666.7	P	75584
16817	560566.7	B	256
16818	560600.0	B	27160
16819	560633.3	B	26176
16824	560800.0	P	90112
16821	560700.0	B	32000
16822	560733.3	B	32368
16823	560766.7	B	32368
16828	560933.3	P	95880
16825	560833.3	B	37056
16826	560866.7	B	37056
16827	560900.0	B	35368
16832	561066.7	I	101744
16829	560966.7	B	34600
16830	561000.0	B	33456
16831	561033.3	B	192
16836	561200.0	P	98232
16833	561100.0	B	34792
16834	561133.3	B	38200
16835	561166.7	B	30976
16840	561333.3	P	86936
16837	561233.3	B	30360
16838	561266.7	B	30360
16839	561300.0	B	29176
16844	561466.7	P	84544
16841	561366.7	B	272
16842	561400.0	B	28256
16843	561433.3	B	30728
16848	561600.0	I	95480
16845	561500.0	B	28864
16846	561533.3	B	28248
16847	561566.7	B	28248
16852	561733.3	P	100928
16849	561633.3	B	30856
16850	561666.7	B	39032
16851	561700.0	B	37128
16856	561866.7	P	81208
16853	561766.7	B	576
16854	561800.0	B	24808
16855	561833.3	B	392
16860	562000.0	P	95488
16857	561900.0	B	34736
16858	561933.3	B	33520
16859	561966.7	B	34224
16864	562133.3	I	87352
16861	562033.3	B	24808
16862	562066.7	B	24808
16863	562100.0	B	23320
16868	562266.7	P	82944
16865	562166.7	B	20640
16866	562200.0	B	24448
16867	562233.3	B	176
16872	562400.0	P	69184
16869	562300.0	B	18688
16870	562333.3	B	17696
16871	562366.7	B	17696
16876	562533.3	P	66536
16873	562433.3	B	19160
16874	562466.7	B	20752
16875	562500.0	B	17376
16880	562666.7	I	73672
16877	562566.7	B	272
16878	562600.0	B	19232
16879	562633.3	B	15616
16884	562800.0	P	62896
16881	562700.0	B	17592
16882	562733.3	B	14416
16883	562766.7	B	14416
16888	562933.3	P	61376
16885	562833.3	B	18272
16886	562866.7	B	18272
16887	562900.0	B	16664
16892	563066.7	P	68224
16889	562966.7	B	19904
16890	563000.0	B	20448
16891	563033.3	B	608
16896	563200.0	I	71256
16893	563100.0	B	26520
16894	563133.3	B	27256
16895	563166.7	B	23136
16900	563333.3	P	62584
16897	563233.3	B	18992
16898	563266.7	B	18992
16899	563300.0	B	20464
16904	563466.7	P	60784
16901	563366.7	B	1248
16902	563400.0	B	15752
16903	563433.3	B	18184
16908	563600.0	P	60760
16905	563500.0	B	22600
16906	563533.3	B	20880
16907	563566.7	B	20880
16912	563733.3	I	84752
16909	563633.3	B	18104
16910	563666.7	B	20536
16911	563700.0	B	21096
16916	563866.7	P	70264
16913	563766.7	B	336
16914	563800.0	B	16440
16915	563833.3	B	1032
16920	564000.0	P	91176
16917	563900.0	B	25368
16918	563933.3	B	26608
16919	563966.7	B	29592
16924	564133.3	P	100096
16921	564033.3	B	28856
16922	564066.7	B	28856
16923	564100.0	B	31912
16928	564266.7	I	102296
16925	564166.7	B	32544
16926	564200.0	B	33544
16927	564233.3	B	192
16932	564400.0	P	98544
16929	564300.0	B	28584
16930	564333.3	B	31688
16931	564366.7	B	31688
16936	564533.3	P	138712
16933	564433.3	B	52080
16934	564466.7	B	47992
16935	564500.0	B	53264
16940	564666.7	P	143272
16937	564566.7	B	280
16938	564600.0	B	51168
16939	564633.3	B	53520
16944	564800.0	I	121296
16941	564700.0	B	63688
16942	564733.3	B	64336
16943	564766.7	B	64336
16948	564933.3	P	128632
16945	564833.3	B	50808
16946	564866.7	B	50808
16947	564900.0	B	44296
16952	565066.7	P	129400
16949	564966.7	B	48568
16950	565000.0	B	57664
16951	565033.3	B	192
16956	565200.0	P	117176
16953	565100.0	B	65936
16954	565133.3	B	52152
16955	565166.7	B	52960
16960	565333.3	I	91632
16957	565233.3	B	45248
16958	565266.7	B	45248
16959	565300.0	B	45352
16964	565466.7	P	136952
16961	565366.7	B	216
16962	565400.0	B	47360
16963	565433.3	B	50472
16968	565600.0	P	114544
16965	565500.0	B	52248
16966	565533.3	B	47872
16967	565566.7	B	47872
16972	565733.3	P	165760
16969	565633.3	B	63472
16970	565666.7	B	68632
16971	565700.0	B	60904
16976	565866.7	I	106656
16973	565766.7	B	1504
16974	565800.0	B	58192
16975	565833.3	B	496
16980	566000.0	P	104448
16977	565900.0	B	57328
16978	565933.3	B	67304
16979	565966.7	B	66712
16984	566133.3	P	148808
16981	566033.3	B	51792
16982	566066.7	B	51792
16983	566100.0	B	63256
16988	566266.7	P	132368
16985	566166.7	B	54392
16986	566200.0	B	62336
16987	566233.3	B	224
16992	566400.0	I	128688
16989	566300.0	B	64864
16990	566333.3	B	67752
16991	566366.7	B	67752
16996	566533.3	P	134000
16993	566433.3	B	58304
16994	566466.7	B	79520
16995	566500.0	B	84376
17000	566666.7	P	152608
16997	566566.7	B	232
16998	566600.0	B	66096
16999	566633.3	B	60408
17004	566800.0	P	137704
17001	566700.0	B	62800
17002	566733.3	B	63520
17003	566766.7	B	63520
17008	566933.3	I	113600
17005	566833.3	B	62304
17006	566866.7	B	62304
17007	566900.0	B	60888
17012	567066.7	P	168576
17009	566966.7	B	74368
17010	567000.0	B	74944
17011	567033.3	B	200
17016	567200.0	P	139992
17013	567100.0	B	68584
17014	567133.3	B	87976
17015	567166.7	B	78272
17020	567333.3	P	150040
17017	567233.3	B	208
17018	567266.7	B	76648
17019	567300.0	B	75792
17024	567466.7	I	93360
17021	567366.7	B	216
17022	567400.0	B	48304
17023	567433.3	B	42152
17028	567600.0	P	100280
17025	567500.0	B	39672
17026	567533.3	B	42328
17027	567566.7	B	42328
17032	567733.3	P	107816
17029	567633.3	B	46688
17030	567666.7	B	47560
17031	567700.0	B	42808
17036	567866.7	P	92216
17033	567766.7	B	336
17034	567800.0	B	44240
17035	567833.3	B	360
17040	568000.0	I	80640
17037	567900.0	B	50032
17038	567933.3	B	54688
17039	567966.7	B	47808
17044	568133.3	P	98760
17041	568033.3	B	208
17042	568066.7	B	43952
17043	568100.0	B	39784
17048	568266.7	P	103272
17045	568166.7	B	36144
17046	568200.0	B	41296
17047	568233.3	B	200
17052	568400.0	P	310528
17049	568300.0	B	42304
17050	568333.3	B	80928
17051	568366.7	B	80928
17056	568533.3	I	222040
17053	568433.3	B	66688
17054	568466.7	B	66688
17055	568500.0	B	65616
17060	568666.7	P	149288
17057	568566.7	B	68440
17058	568600.0	B	63992
17059	568633.3	B	168
17064	568800.0	P	158136
17061	568700.0	B	72376
17062	568733.3	B	80152
17063	568766.7	B	74768
17068	568933.3	P	150528
17065	568833.3	B	66784
17066	568866.7	B	76680
17067	568900.0	B	76680
17072	569066.7	I	230632
17069	568966.7	B	73000
17070	569000.0	B	73488
17071	569033.3	B	70416
17076	569200.0	P	139016
17073	569100.0	B	176
17074	569133.3	B	69168
17075	569166.7	B	224
17080	569333.3	P	193280
17077	569233.3	B	85016
17078	569266.7	B	89944
17079	569300.0	B	86560
17084	569466.7	P	168720
17081	569366.7	B	79184
17082	569400.0	B	79184
17083	569433.3	B	77384
17088	569600.0	I	238968
17085	569500.0	B	74776
17086	569533.3	B	80168
17087	569566.7	B	192
17092	569733.3	P	168664
17089	569633.3	B	82656
17090	569666.7	B	83576
17091	569700.0	B	83576
17096	569866.7	P	184440
17093	569766.7	B	84808
17094	569800.0	B	90408
17095	569833.3	B	83480
17100	570000.0	P	169952
17097	569900.0	B	208
17098	569933.3	B	85688
17099	569966.7	B	86208
17104	570133.3	I	244800
17101	570033.3	B	86936
17102	570066.7	B	85472
17103	570100.0	B	85472
17108	570266.7	P	166600
17105	570166.7	B	89856
17106	570200.0	B	89856
17107	570233.3	B	94064
17112	570400.0	P	170680
17109	570300.0	B	89048
17110	570333.3	B	81840
17111	570366.7	B	176
17116	570533.3	P	180992
17113	570433.3	B	90552
17114	570466.7	B	106584
17115	570500.0	B	94216
17120	570666.7	I	244840
17117	570566.7	B	86936
17118	570600.0	B	86936
17119	570633.3	B	91760
17124	570800.0	P	190616
17121	570700.0	B	192
17122	570733.3	B	96336
17123	570766.7	B	98240
17128	570933.3	P	172440
17125	570833.3	B	90472
17126	570866.7	B	94808
17127	570900.0	B	94808
17132	571066.7	P	199488
17129	570966.7	B	97080
17130	571000.0	B	99512
17131	571033.3	B	104000
17136	571200.0	I	239592
17133	571100.0	B	216
17134	571133.3	B	86584
17135	571166.7	B	192
17140	571333.3	P	199496
17137	571233.3	B	94992
17138	571266.7	B	102704
17139	571300.0	B	86840
17144	571466.7	P	181808
17141	571366.7	B	84688
17142	571400.0	B	84688
17143	571433.3	B	87944
17148	571600.0	P	186544
17145	571500.0	B	88408
17146	571533.3	B	93400
17147	571566.7	B	192
17152	571733.3	I	240560
17149	571633.3	B	87840
17150	571666.7	B	89160
17151	571700.0	B	89160
17156	571866.7	P	195768
17153	571766.7	B	92856
17154	571800.0	B	99520
17155	571833.3	B	98960
17160	572000.0	P	183296
17157	571900.0	B	208
17158	571933.3	B	91640
17159	571966.7	B	94456
17164	572133.3	P	182960
17161	572033.3	B	90224
17162	572066.7	B	97352
17163	572100.0	B	97352
17168	572266.7	I	230880
17165	572166.7	B	95256
17166	572200.0	B	95256
17167	572233.3	B	95856
17172	572400.0	P	174376
17169	572300.0	B	90680
17170	572333.3	B	86488
17171	572366.7	B	192
17176	572533.3	P	192584
17173	572433.3	B	99872
17174	572466.7	B	106232
17175	572500.0	B	101808
17180	572666.7	P	185360
17177	572566.7	B	97104
17178	572600.0	B	97104
17179	572633.3	B	100696
17184	572800.0	I	221872
17181	572700.0	B	192
17182	572733.3	B	99976
17183	572766.7	B	97536
17188	572933.3	P	182168
17185	572833.3	B	85632
17186	572866.7	B	96536
17187	572900.0	B	96536
17192	573066.7	P	200704
17189	572966.7	B	101728
17190	573000.0	B	105896
17191	573033.3	B	106584
17196	573200.0	P	181552
17193	573100.0	B	168
17194	573133.3	B	97728
17195	573166.7	B	160
17200	573333.3	I	223480
17197	573233.3	B	110296
17198	573266.7	B	113848
17199	573300.0	B	96312
17204	573466.7	P	186472
17201	573366.7	B	89664
17202	573400.0	B	89664
17203	573433.3	B	99976
17208	573600.0	P	202728
17205	573500.0	B	100784
17206	573533.3	B	106240
17207	573566.7	B	168
17212	573733.3	P	219176
17209	573633.3	B	109184
17210	573666.7	B	118416
17211	573700.0	B	118416
17216	573866.7	I	231296
17213	573766.7	B	113280
17214	573800.0	B	122528
17215	573833.3	B	107352
17220	574000.0	P	195984
17217	573900.0	B	192
17218	573933.3	B	108560
17219	573966.7	B	110848
17224	574133.3	P	202400
17221	574033.3	B	111648
17222	574066.7	B	115688
17223	574100.0	B	115688
17228	574266.7	P	224736
17225	574166.7	B	116472
17226	574200.0	B	116472
17227	574233.3	B	124568
17232	574400.0	I	244672
17229	574300.0	B	122168
17230	574333.3	B	123840
17231	574366.7	B	200
17236	574533.3	P	237280
17233	574433.3	B	130352
17234	574466.7	B	140872
17235	574500.0	B	138760
17240	574666.7	P	237128
17237	574566.7	B	138616
17238	574600.0	B	138616
17239	574633.3	B	143656
17244	574800.0	P	231976
17241	574700.0	B	208
